%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%   For the following statistics, (u,v,w) are the tangential, normal
%   and spanwise velocity components in a local coordinate system.
%   The statistics normalized with the maximum velocity at the inlet (Uo)
%   are given at 14 streamwise positions. These statistics are interpolated 
%   from the 2D statistics computed in the fixe coordinate system and given 
%   in NetCDF format (statistics_2d.nc)
%
%  X	: Streamwise coordinates
%  Y1-Y	: Coordinates normal to the wall
%  U	: Mean tangential velocity
%  u'u'	: Tangential component of Reynolds stress
%  v'v'	: Normal component of Reynolds stress
%  w'w'	: Spanwise component of Reynolds stress
%  u'v'	: Shear stress
%
%  Re =  7900
%  Uo =  max[U(x=0,y)] = 1.03367
%  Ny =  129
%
% Date File Created: November 5, 2007
%
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  1.00644E+00    3.26074E-01    8.95897E-01    4.74583E-03    2.26026E-03    3.02550E-03   -1.51945E-03
  1.00644E+00    3.35151E-01    8.99454E-01    4.66114E-03    2.22578E-03    2.93348E-03   -1.49265E-03
  1.00644E+00    3.44327E-01    9.02921E-01    4.58282E-03    2.19557E-03    2.84428E-03   -1.46805E-03
  1.00644E+00    3.53601E-01    9.06312E-01    4.51166E-03    2.16806E-03    2.76615E-03   -1.44697E-03
  1.00644E+00    3.62971E-01    9.09659E-01    4.44455E-03    2.14105E-03    2.69721E-03   -1.42740E-03
  1.00644E+00    3.72436E-01    9.12968E-01    4.38494E-03    2.11425E-03    2.62495E-03   -1.40763E-03
  1.00644E+00    3.81995E-01    9.16220E-01    4.32924E-03    2.08840E-03    2.54413E-03   -1.38855E-03
  1.00644E+00    3.91645E-01    9.19428E-01    4.27278E-03    2.06354E-03    2.46252E-03   -1.37031E-03
  1.00644E+00    4.01386E-01    9.22594E-01    4.22283E-03    2.03754E-03    2.38981E-03   -1.35341E-03
  1.00644E+00    4.11216E-01    9.25726E-01    4.18642E-03    2.00903E-03    2.32645E-03   -1.33859E-03
  1.00644E+00    4.21134E-01    9.28834E-01    4.16188E-03    1.97890E-03    2.26529E-03   -1.32415E-03
  1.00644E+00    4.31138E-01    9.31894E-01    4.14333E-03    1.94846E-03    2.20150E-03   -1.31105E-03
  1.00644E+00    4.41226E-01    9.34876E-01    4.12648E-03    1.91947E-03    2.13688E-03   -1.30021E-03
  1.00644E+00    4.51398E-01    9.37777E-01    4.11422E-03    1.89210E-03    2.07366E-03   -1.29111E-03
  1.00644E+00    4.61650E-01    9.40631E-01    4.10511E-03    1.86490E-03    2.00956E-03   -1.28268E-03
  1.00644E+00    4.71983E-01    9.43487E-01    4.09386E-03    1.83690E-03    1.94605E-03   -1.27421E-03
  1.00644E+00    4.82395E-01    9.46352E-01    4.07686E-03    1.80710E-03    1.88766E-03   -1.26589E-03
  1.00644E+00    4.92883E-01    9.49226E-01    4.05229E-03    1.77532E-03    1.83574E-03   -1.25720E-03
  1.00644E+00    5.03446E-01    9.52126E-01    4.02331E-03    1.74300E-03    1.78511E-03   -1.24535E-03
  1.00644E+00    5.14084E-01    9.55018E-01    3.99240E-03    1.71189E-03    1.72988E-03   -1.23014E-03
  1.00644E+00    5.24793E-01    9.57857E-01    3.95700E-03    1.68319E-03    1.67451E-03   -1.21322E-03
  1.00644E+00    5.35573E-01    9.60636E-01    3.91279E-03    1.65752E-03    1.62178E-03   -1.19504E-03
  1.00644E+00    5.46421E-01    9.63347E-01    3.85451E-03    1.63379E-03    1.57036E-03   -1.17361E-03
  1.00644E+00    5.57337E-01    9.65994E-01    3.78691E-03    1.61101E-03    1.52284E-03   -1.14836E-03
  1.00644E+00    5.68319E-01    9.68602E-01    3.71812E-03    1.58960E-03    1.48012E-03   -1.11956E-03
  1.00644E+00    5.79364E-01    9.71208E-01    3.65301E-03    1.56960E-03    1.44530E-03   -1.08787E-03
  1.00644E+00    5.90472E-01    9.73825E-01    3.59155E-03    1.54974E-03    1.41906E-03   -1.05338E-03
  1.00644E+00    6.01640E-01    9.76419E-01    3.53294E-03    1.52855E-03    1.39418E-03   -1.01586E-03
  1.00644E+00    6.12867E-01    9.78945E-01    3.47694E-03    1.50514E-03    1.36835E-03   -9.74478E-04
  1.00644E+00    6.24151E-01    9.81403E-01    3.42384E-03    1.47926E-03    1.34187E-03   -9.28472E-04
  1.00644E+00    6.35491E-01    9.83804E-01    3.37225E-03    1.45135E-03    1.31072E-03   -8.79527E-04
  1.00644E+00    6.46885E-01    9.86140E-01    3.31926E-03    1.42193E-03    1.27263E-03   -8.29982E-04
  1.00644E+00    6.58330E-01    9.88425E-01    3.26206E-03    1.39124E-03    1.23322E-03   -7.80059E-04
  1.00644E+00    6.69827E-01    9.90691E-01    3.19859E-03    1.35992E-03    1.19863E-03   -7.29820E-04
  1.00644E+00    6.81371E-01    9.92908E-01    3.13179E-03    1.32867E-03    1.16537E-03   -6.82295E-04
  1.00644E+00    6.92963E-01    9.95011E-01    3.06482E-03    1.29800E-03    1.12757E-03   -6.39938E-04
  1.00644E+00    7.04600E-01    9.96961E-01    2.99960E-03    1.26886E-03    1.08890E-03   -6.02455E-04
  1.00644E+00    7.16280E-01    9.98763E-01    2.93736E-03    1.24205E-03    1.05451E-03   -5.67939E-04
  1.00644E+00    7.28001E-01    1.00047E+00    2.87726E-03    1.21809E-03    1.02294E-03   -5.34328E-04
  1.00644E+00    7.39763E-01    1.00210E+00    2.81668E-03    1.19676E-03    9.94208E-04   -5.00327E-04
  1.00644E+00    7.51563E-01    1.00369E+00    2.75465E-03    1.17732E-03    9.71290E-04   -4.65295E-04
  1.00644E+00    7.63399E-01    1.00524E+00    2.69522E-03    1.15948E-03    9.54041E-04   -4.29994E-04
  1.00644E+00    7.75270E-01    1.00674E+00    2.64376E-03    1.14328E-03    9.39973E-04   -3.96201E-04
  1.00644E+00    7.87173E-01    1.00817E+00    2.59998E-03    1.12872E-03    9.27268E-04   -3.64436E-04
  1.00644E+00    7.99108E-01    1.00951E+00    2.56166E-03    1.11583E-03    9.15388E-04   -3.34645E-04
  1.00644E+00    8.11071E-01    1.01075E+00    2.52852E-03    1.10474E-03    9.05782E-04   -3.07392E-04
  1.00644E+00    8.23062E-01    1.01185E+00    2.50092E-03    1.09551E-03    8.99165E-04   -2.81723E-04
  1.00644E+00    8.35079E-01    1.01281E+00    2.47616E-03    1.08794E-03    8.93832E-04   -2.56031E-04
  1.00644E+00    8.47119E-01    1.01362E+00    2.45218E-03    1.08198E-03    8.86901E-04   -2.29470E-04
  1.00644E+00    8.59181E-01    1.01424E+00    2.42925E-03    1.07783E-03    8.78702E-04   -2.00840E-04
  1.00644E+00    8.71264E-01    1.01468E+00    2.40868E-03    1.07489E-03    8.71378E-04   -1.68922E-04
  1.00644E+00    8.83364E-01    1.01490E+00    2.39659E-03    1.07213E-03    8.65908E-04   -1.34330E-04
  1.00644E+00    8.95481E-01    1.01492E+00    2.39411E-03    1.06861E-03    8.63154E-04   -9.80983E-05
  1.00644E+00    9.07613E-01    1.01479E+00    2.39428E-03    1.06426E-03    8.63824E-04   -6.10560E-05
  1.00644E+00    9.19757E-01    1.01450E+00    2.39804E-03    1.06017E-03    8.66932E-04   -2.38950E-05
  1.00644E+00    9.31913E-01    1.01408E+00    2.40827E-03    1.05693E-03    8.71256E-04    1.24391E-05
  1.00644E+00    9.44078E-01    1.01355E+00    2.41774E-03    1.05477E-03    8.76393E-04    4.60201E-05
  1.00644E+00    9.56250E-01    1.01295E+00    2.42290E-03    1.05542E-03    8.83488E-04    7.65922E-05
  1.00644E+00    9.68428E-01    1.01231E+00    2.42552E-03    1.06031E-03    8.94013E-04    1.05387E-04
  1.00644E+00    9.80609E-01    1.01162E+00    2.42199E-03    1.06910E-03    9.07299E-04    1.32568E-04
  1.00644E+00    9.92792E-01    1.01089E+00    2.41263E-03    1.08019E-03    9.20304E-04    1.59487E-04
 
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  2.00469E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  2.00469E+00    6.74725E-05    2.81443E-03    3.66628E-07    1.64157E-12    1.30046E-07   -8.93464E-11
  2.00469E+00    2.70367E-04    1.12252E-02    5.86489E-06    3.98869E-11    2.04270E-06   -5.50248E-09
  2.00469E+00    6.08325E-04    2.51358E-02    2.96848E-05    9.86334E-10    1.00306E-05   -6.29580E-08
  2.00469E+00    1.08123E-03    4.43853E-02    9.37999E-05    9.33782E-09    3.03915E-05   -3.55467E-07
  2.00469E+00    1.68920E-03    6.87472E-02    2.28913E-04    5.21050E-08    7.03290E-05   -1.36425E-06
  2.00469E+00    2.43187E-03    9.79280E-02    4.74067E-04    2.06917E-07    1.36722E-04   -4.09407E-06
  2.00469E+00    3.30973E-03    1.31562E-01    8.75154E-04    6.47636E-07    2.34959E-04   -1.03410E-05
  2.00469E+00    4.32181E-03    1.69206E-01    1.48091E-03    1.69841E-06    3.68015E-04   -2.29252E-05
  2.00469E+00    5.46885E-03    2.10322E-01    2.33469E-03    3.88373E-06    5.35918E-04   -4.57546E-05
  2.00469E+00    6.74975E-03    2.54272E-01    3.46115E-03    7.95985E-06    7.35719E-04   -8.35278E-05
  2.00469E+00    8.16512E-03    3.00304E-01    4.85017E-03    1.49163E-05    9.61997E-04   -1.40951E-04
  2.00469E+00    9.71448E-03    3.47557E-01    6.44465E-03    2.59415E-05    1.20782E-03   -2.21517E-04
  2.00469E+00    1.13975E-02    3.95093E-01    8.14088E-03    4.23550E-05    1.46591E-03   -3.26214E-04
  2.00469E+00    1.32140E-02    4.41946E-01    9.80571E-03    6.55116E-05    1.72959E-03   -4.52711E-04
  2.00469E+00    1.51635E-02    4.87198E-01    1.13049E-02    9.66979E-05    1.99331E-03   -5.95513E-04
  2.00469E+00    1.72460E-02    5.30054E-01    1.25317E-02    1.37042E-04    2.25276E-03   -7.47024E-04
  2.00469E+00    1.94610E-02    5.69906E-01    1.34253E-02    1.87452E-04    2.50459E-03   -8.99083E-04
  2.00469E+00    2.18084E-02    6.06370E-01    1.39756E-02    2.48562E-04    2.74603E-03   -1.04442E-03
  2.00469E+00    2.42877E-02    6.39279E-01    1.42141E-02    3.20699E-04    2.97410E-03   -1.17775E-03
  2.00469E+00    2.68984E-02    6.68652E-01    1.41979E-02    4.03872E-04    3.18511E-03   -1.29615E-03
  2.00469E+00    2.96400E-02    6.94646E-01    1.39929E-02    4.97814E-04    3.37524E-03   -1.39889E-03
  2.00469E+00    3.25125E-02    7.17501E-01    1.36604E-02    6.02030E-04    3.54165E-03   -1.48661E-03
  2.00469E+00    3.55153E-02    7.37504E-01    1.32498E-02    7.15768E-04    3.68280E-03   -1.56059E-03
  2.00469E+00    3.86479E-02    7.54958E-01    1.27959E-02    8.37973E-04    3.79844E-03   -1.62225E-03
  2.00469E+00    4.19098E-02    7.70177E-01    1.23214E-02    9.67260E-04    3.88957E-03   -1.67273E-03
  2.00469E+00    4.53007E-02    7.83464E-01    1.18424E-02    1.10191E-03    3.95795E-03   -1.71301E-03
  2.00469E+00    4.88198E-02    7.95099E-01    1.13679E-02    1.23994E-03    4.00578E-03   -1.74457E-03
  2.00469E+00    5.24669E-02    8.05343E-01    1.09003E-02    1.37942E-03    4.03636E-03   -1.76974E-03
  2.00469E+00    5.62410E-02    8.14437E-01    1.04424E-02    1.51882E-03    4.05502E-03   -1.79045E-03
  2.00469E+00    6.01418E-02    8.22599E-01    1.00037E-02    1.65705E-03    4.06789E-03   -1.80703E-03
  2.00469E+00    6.41689E-02    8.30008E-01    9.59567E-03    1.79285E-03    4.07933E-03   -1.81911E-03
  2.00469E+00    6.83213E-02    8.36808E-01    9.22156E-03    1.92432E-03    4.09125E-03   -1.82744E-03
  2.00469E+00    7.25987E-02    8.43112E-01    8.87597E-03    2.04920E-03    4.10339E-03   -1.83366E-03
  2.00469E+00    7.70005E-02    8.49019E-01    8.55357E-03    2.16535E-03    4.11380E-03   -1.83921E-03
  2.00469E+00    8.15257E-02    8.54614E-01    8.24778E-03    2.27135E-03    4.11885E-03   -1.84505E-03
  2.00469E+00    8.61738E-02    8.59987E-01    7.95196E-03    2.36698E-03    4.11550E-03   -1.85044E-03
  2.00469E+00    9.09441E-02    8.65218E-01    7.66533E-03    2.45230E-03    4.10363E-03   -1.85419E-03
  2.00469E+00    9.58357E-02    8.70339E-01    7.38686E-03    2.52672E-03    4.08548E-03   -1.85657E-03
  2.00469E+00    1.00848E-01    8.75347E-01    7.12209E-03    2.58990E-03    4.06641E-03   -1.85805E-03
  2.00469E+00    1.05981E-01    8.80222E-01    6.88255E-03    2.64243E-03    4.05441E-03   -1.85903E-03
  2.00469E+00    1.11232E-01    8.84957E-01    6.67067E-03    2.68571E-03    4.05356E-03   -1.86003E-03
  2.00469E+00    1.16602E-01    8.89576E-01    6.47787E-03    2.72133E-03    4.06172E-03   -1.86097E-03
  2.00469E+00    1.22090E-01    8.94106E-01    6.30002E-03    2.75039E-03    4.07439E-03   -1.86086E-03
  2.00469E+00    1.27695E-01    8.98553E-01    6.13914E-03    2.77369E-03    4.08913E-03   -1.85878E-03
  2.00469E+00    1.33415E-01    9.02933E-01    5.99169E-03    2.79214E-03    4.10245E-03   -1.85424E-03
  2.00469E+00    1.39251E-01    9.07303E-01    5.85252E-03    2.80699E-03    4.10829E-03   -1.84678E-03
  2.00469E+00    1.45200E-01    9.11712E-01    5.71868E-03    2.81943E-03    4.10485E-03   -1.83829E-03
  2.00469E+00    1.51263E-01    9.16200E-01    5.58389E-03    2.82993E-03    4.09338E-03   -1.83110E-03
  2.00469E+00    1.57439E-01    9.20776E-01    5.44648E-03    2.83813E-03    4.07631E-03   -1.82520E-03
  2.00469E+00    1.63725E-01    9.25399E-01    5.31468E-03    2.84290E-03    4.05538E-03   -1.82040E-03
  2.00469E+00    1.70123E-01    9.30012E-01    5.19349E-03    2.84266E-03    4.02207E-03   -1.81743E-03
  2.00469E+00    1.76630E-01    9.34584E-01    5.07931E-03    2.83628E-03    3.96688E-03   -1.81552E-03
  2.00469E+00    1.83245E-01    9.39122E-01    4.96203E-03    2.82329E-03    3.89711E-03   -1.81139E-03
  2.00469E+00    1.89968E-01    9.43675E-01    4.84019E-03    2.80369E-03    3.82513E-03   -1.80332E-03
  2.00469E+00    1.96798E-01    9.48257E-01    4.72609E-03    2.77877E-03    3.75460E-03   -1.79319E-03
  2.00469E+00    2.03733E-01    9.52811E-01    4.63111E-03    2.75057E-03    3.68443E-03   -1.78202E-03
  2.00469E+00    2.10773E-01    9.57299E-01    4.54916E-03    2.72050E-03    3.61008E-03   -1.76931E-03
  2.00469E+00    2.17916E-01    9.61745E-01    4.46932E-03    2.69064E-03    3.53208E-03   -1.75322E-03
  2.00469E+00    2.25161E-01    9.66165E-01    4.39727E-03    2.66293E-03    3.45268E-03   -1.73232E-03
  2.00469E+00    2.32507E-01    9.70519E-01    4.33872E-03    2.63720E-03    3.36968E-03   -1.70874E-03
  2.00469E+00    2.39954E-01    9.74736E-01    4.29539E-03    2.61148E-03    3.29000E-03   -1.68600E-03
  2.00469E+00    2.47500E-01    9.78750E-01    4.26594E-03    2.58396E-03    3.22131E-03   -1.66510E-03
  2.00469E+00    2.55144E-01    9.82581E-01    4.23866E-03    2.55428E-03    3.16053E-03   -1.64373E-03
  2.00469E+00    2.62884E-01    9.86337E-01    4.20306E-03    2.52408E-03    3.10357E-03   -1.62001E-03
  2.00469E+00    2.70720E-01    9.90090E-01    4.15801E-03    2.49481E-03    3.04986E-03   -1.59239E-03
  2.00469E+00    2.78651E-01    9.93832E-01    4.10645E-03    2.46600E-03    2.99457E-03   -1.56040E-03
  2.00469E+00    2.86674E-01    9.97542E-01    4.04873E-03    2.43634E-03    2.92810E-03   -1.52488E-03
  2.00469E+00    2.94790E-01    1.00119E+00    3.99171E-03    2.40487E-03    2.84381E-03   -1.48880E-03
  2.00469E+00    3.02996E-01    1.00474E+00    3.94438E-03    2.37164E-03    2.74717E-03   -1.45583E-03
  2.00469E+00    3.11292E-01    1.00816E+00    3.90643E-03    2.33714E-03    2.65370E-03   -1.42715E-03
  2.00469E+00    3.19676E-01    1.01145E+00    3.87504E-03    2.30182E-03    2.56899E-03   -1.40108E-03
  2.00469E+00    3.28148E-01    1.01465E+00    3.85229E-03    2.26621E-03    2.48889E-03   -1.37673E-03
  2.00469E+00    3.36705E-01    1.01774E+00    3.83869E-03    2.23107E-03    2.40977E-03   -1.35618E-03
  2.00469E+00    3.45346E-01    1.02070E+00    3.82111E-03    2.19626E-03    2.33125E-03   -1.33906E-03
  2.00469E+00    3.54071E-01    1.02355E+00    3.79170E-03    2.16049E-03    2.25951E-03   -1.32313E-03
  2.00469E+00    3.62877E-01    1.02634E+00    3.75847E-03    2.12283E-03    2.19653E-03   -1.30777E-03
  2.00469E+00    3.71764E-01    1.02907E+00    3.72656E-03    2.08414E-03    2.13902E-03   -1.29307E-03
  2.00469E+00    3.80730E-01    1.03172E+00    3.68856E-03    2.04631E-03    2.08138E-03   -1.27790E-03
  2.00469E+00    3.89774E-01    1.03430E+00    3.63956E-03    2.01057E-03    2.01640E-03   -1.26060E-03
  2.00469E+00    3.98895E-01    1.03684E+00    3.58690E-03    1.97600E-03    1.94846E-03   -1.24027E-03
  2.00469E+00    4.08090E-01    1.03933E+00    3.53989E-03    1.94010E-03    1.88548E-03   -1.21759E-03
  2.00469E+00    4.17360E-01    1.04176E+00    3.49582E-03    1.90240E-03    1.82703E-03   -1.19364E-03
  2.00469E+00    4.26701E-01    1.04417E+00    3.44825E-03    1.86336E-03    1.77631E-03   -1.16913E-03
  2.00469E+00    4.36114E-01    1.04657E+00    3.39892E-03    1.82318E-03    1.73093E-03   -1.14438E-03
  2.00469E+00    4.45596E-01    1.04900E+00    3.35357E-03    1.78335E-03    1.68242E-03   -1.11830E-03
  2.00469E+00    4.55146E-01    1.05147E+00    3.31538E-03    1.74561E-03    1.62729E-03   -1.09166E-03
  2.00469E+00    4.64762E-01    1.05396E+00    3.27861E-03    1.71124E-03    1.56706E-03   -1.06628E-03
  2.00469E+00    4.74444E-01    1.05644E+00    3.23941E-03    1.68074E-03    1.50932E-03   -1.04271E-03
  2.00469E+00    4.84190E-01    1.05887E+00    3.19549E-03    1.65314E-03    1.46338E-03   -1.02026E-03
  2.00469E+00    4.93997E-01    1.06126E+00    3.14578E-03    1.62699E-03    1.42886E-03   -9.96555E-04
  2.00469E+00    5.03866E-01    1.06365E+00    3.09390E-03    1.60093E-03    1.39891E-03   -9.70410E-04
  2.00469E+00    5.13794E-01    1.06606E+00    3.04365E-03    1.57338E-03    1.36956E-03   -9.41797E-04
  2.00469E+00    5.23780E-01    1.06845E+00    2.99872E-03    1.54354E-03    1.34501E-03   -9.11272E-04
  2.00469E+00    5.33821E-01    1.07080E+00    2.95865E-03    1.51221E-03    1.32607E-03   -8.79204E-04
  2.00469E+00    5.43918E-01    1.07310E+00    2.92123E-03    1.48050E-03    1.30871E-03   -8.45532E-04
  2.00469E+00    5.54068E-01    1.07534E+00    2.88441E-03    1.44897E-03    1.29220E-03   -8.09997E-04
  2.00469E+00    5.64270E-01    1.07752E+00    2.84401E-03    1.41833E-03    1.27733E-03   -7.72525E-04
  2.00469E+00    5.74522E-01    1.07965E+00    2.79926E-03    1.38945E-03    1.26182E-03   -7.33893E-04
  2.00469E+00    5.84822E-01    1.08177E+00    2.74784E-03    1.36226E-03    1.24219E-03   -6.94096E-04
  2.00469E+00    5.95170E-01    1.08390E+00    2.68940E-03    1.33608E-03    1.21262E-03   -6.52136E-04
  2.00469E+00    6.05563E-01    1.08601E+00    2.63138E-03    1.30978E-03    1.17215E-03   -6.08473E-04
  2.00469E+00    6.16000E-01    1.08802E+00    2.58023E-03    1.28184E-03    1.13062E-03   -5.64854E-04
  2.00469E+00    6.26480E-01    1.08987E+00    2.53336E-03    1.25149E-03    1.09687E-03   -5.22647E-04
  2.00469E+00    6.37000E-01    1.09158E+00    2.48738E-03    1.21980E-03    1.07197E-03   -4.82136E-04
  2.00469E+00    6.47560E-01    1.09318E+00    2.44038E-03    1.18892E-03    1.05287E-03   -4.42702E-04
  2.00469E+00    6.58157E-01    1.09470E+00    2.39266E-03    1.16051E-03    1.03749E-03   -4.04989E-04
  2.00469E+00    6.68790E-01    1.09615E+00    2.34684E-03    1.13536E-03    1.02486E-03   -3.71139E-04
  2.00469E+00    6.79458E-01    1.09752E+00    2.30120E-03    1.11369E-03    1.01160E-03   -3.41472E-04
  2.00469E+00    6.90158E-01    1.09882E+00    2.25421E-03    1.09620E-03    9.94408E-04   -3.13880E-04
  2.00469E+00    7.00890E-01    1.10005E+00    2.20805E-03    1.08364E-03    9.73595E-04   -2.86377E-04
  2.00469E+00    7.11652E-01    1.10119E+00    2.16492E-03    1.07568E-03    9.53120E-04   -2.57627E-04
  2.00469E+00    7.22441E-01    1.10224E+00    2.12761E-03    1.07098E-03    9.36251E-04   -2.26914E-04
  2.00469E+00    7.33257E-01    1.10320E+00    2.10009E-03    1.06835E-03    9.22378E-04   -1.95022E-04
  2.00469E+00    7.44097E-01    1.10404E+00    2.08346E-03    1.06727E-03    9.08260E-04   -1.63442E-04
  2.00469E+00    7.54961E-01    1.10471E+00    2.07575E-03    1.06739E-03    8.92014E-04   -1.32752E-04
  2.00469E+00    7.65846E-01    1.10518E+00    2.07317E-03    1.06814E-03    8.75290E-04   -1.03022E-04
  2.00469E+00    7.76751E-01    1.10544E+00    2.07264E-03    1.06888E-03    8.61826E-04   -7.45606E-05
  2.00469E+00    7.87674E-01    1.10552E+00    2.07375E-03    1.06892E-03    8.54571E-04   -4.69734E-05
  2.00469E+00    7.98614E-01    1.10545E+00    2.07679E-03    1.06792E-03    8.54293E-04   -1.92408E-05
  2.00469E+00    8.09568E-01    1.10525E+00    2.08444E-03    1.06602E-03    8.60459E-04    9.74160E-06
  2.00469E+00    8.20536E-01    1.10495E+00    2.09528E-03    1.06355E-03    8.70894E-04    3.98876E-05
  2.00469E+00    8.31516E-01    1.10456E+00    2.10390E-03    1.06146E-03    8.81779E-04    6.98376E-05
  2.00469E+00    8.42505E-01    1.10409E+00    2.10611E-03    1.06118E-03    8.90710E-04    9.82022E-05
  2.00469E+00    8.53503E-01    1.10356E+00    2.10257E-03    1.06366E-03    8.97974E-04    1.25101E-04
  2.00469E+00    8.64507E-01    1.10297E+00    2.09728E-03    1.06881E-03    9.04700E-04    1.51939E-04
  2.00469E+00    8.75516E-01    1.10232E+00    2.09369E-03    1.07621E-03    9.13074E-04    1.79289E-04
  2.00469E+00    8.86529E-01    1.10162E+00    2.09282E-03    1.08596E-03    9.24865E-04    2.06584E-04
  2.00469E+00    8.97543E-01    1.10084E+00    2.09544E-03    1.09838E-03    9.39264E-04    2.33448E-04
 
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  3.00294E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  3.00294E+00    5.32866E-05    2.84254E-03    2.79626E-07    1.08543E-13    6.28438E-08   -3.87784E-11
  3.00294E+00    2.13027E-04    1.13454E-02    4.47347E-06    1.04746E-11    9.91835E-07   -2.51947E-09
  3.00294E+00    4.79341E-04    2.54357E-02    2.26438E-05    2.60853E-10    4.90898E-06   -2.87798E-08
  3.00294E+00    8.52108E-04    4.49915E-02    7.15576E-05    2.50244E-09    1.50380E-05   -1.62428E-07
  3.00294E+00    1.33121E-03    6.98418E-02    1.74677E-04    1.41716E-08    3.52924E-05   -6.22981E-07
  3.00294E+00    1.91677E-03    9.97655E-02    3.62056E-04    5.72865E-08    6.97966E-05   -1.87145E-06
  3.00294E+00    2.60842E-03    1.34489E-01    6.69896E-04    1.82986E-07    1.22402E-04   -4.74504E-06
  3.00294E+00    3.40641E-03    1.73682E-01    1.13922E-03    4.90911E-07    1.96255E-04   -1.06082E-05
  3.00294E+00    4.31013E-03    2.16949E-01    1.81285E-03    1.15083E-06    2.93456E-04   -2.14850E-05
  3.00294E+00    5.31995E-03    2.63823E-01    2.72957E-03    2.42277E-06    4.14856E-04   -4.01144E-05
  3.00294E+00    6.43539E-03    3.13752E-01    3.91500E-03    4.67189E-06    5.60000E-04   -6.98455E-05
  3.00294E+00    7.65646E-03    3.66088E-01    5.36944E-03    8.37536E-06    7.27260E-04   -1.14298E-04
  3.00294E+00    8.98302E-03    4.20085E-01    7.05602E-03    1.41203E-05    9.14128E-04   -1.76760E-04
  3.00294E+00    1.04145E-02    4.74906E-01    8.89421E-03    2.25929E-05    1.11761E-03   -2.59392E-04
  3.00294E+00    1.19512E-02    5.29646E-01    1.07643E-02    3.45602E-05    1.33461E-03   -3.62435E-04
  3.00294E+00    1.35925E-02    5.83378E-01    1.25252E-02    5.08439E-05    1.56216E-03   -4.83686E-04
  3.00294E+00    1.53381E-02    6.35209E-01    1.40404E-02    7.22890E-05    1.79742E-03   -6.18497E-04
  3.00294E+00    1.71883E-02    6.84343E-01    1.52048E-02    9.97286E-05    2.03748E-03   -7.60361E-04
  3.00294E+00    1.91422E-02    7.30136E-01    1.59623E-02    1.33948E-04    2.27923E-03   -9.01941E-04
  3.00294E+00    2.11998E-02    7.72132E-01    1.63081E-02    1.75653E-04    2.51927E-03   -1.03628E-03
  3.00294E+00    2.33607E-02    8.10080E-01    1.62798E-02    2.25431E-04    2.75391E-03   -1.15783E-03
  3.00294E+00    2.56246E-02    8.43916E-01    1.59413E-02    2.83726E-04    2.97901E-03   -1.26306E-03
  3.00294E+00    2.79914E-02    8.73742E-01    1.53687E-02    3.50814E-04    3.18996E-03   -1.35041E-03
  3.00294E+00    3.04602E-02    8.99788E-01    1.46397E-02    4.26786E-04    3.38207E-03   -1.42000E-03
  3.00294E+00    3.30312E-02    9.22375E-01    1.38240E-02    5.11515E-04    3.55131E-03   -1.47320E-03
  3.00294E+00    3.57035E-02    9.41876E-01    1.29776E-02    6.04640E-04    3.69488E-03   -1.51228E-03
  3.00294E+00    3.84771E-02    9.58683E-01    1.21429E-02    7.05601E-04    3.81129E-03   -1.53968E-03
  3.00294E+00    4.13516E-02    9.73177E-01    1.13503E-02    8.13651E-04    3.90043E-03   -1.55753E-03
  3.00294E+00    4.43261E-02    9.85707E-01    1.06187E-02    9.27811E-04    3.96369E-03   -1.56783E-03
  3.00294E+00    4.74007E-02    9.96581E-01    9.95366E-03    1.04682E-03    4.00418E-03   -1.57302E-03
  3.00294E+00    5.05745E-02    1.00607E+00    9.35072E-03    1.16925E-03    4.02649E-03   -1.57581E-03
  3.00294E+00    5.38474E-02    1.01442E+00    8.80230E-03    1.29363E-03    4.03616E-03   -1.57834E-03
  3.00294E+00    5.72186E-02    1.02183E+00    8.30191E-03    1.41856E-03    4.03870E-03   -1.58170E-03
  3.00294E+00    6.06878E-02    1.02849E+00    7.84391E-03    1.54270E-03    4.03837E-03   -1.58642E-03
  3.00294E+00    6.42542E-02    1.03453E+00    7.42506E-03    1.66475E-03    4.03751E-03   -1.59288E-03
  3.00294E+00    6.79176E-02    1.04007E+00    7.04678E-03    1.78346E-03    4.03683E-03   -1.60115E-03
  3.00294E+00    7.16773E-02    1.04520E+00    6.71165E-03    1.89763E-03    4.03629E-03   -1.61090E-03
