%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%  X	: Streamwise coordinates
%  Y0	: Normal coordinates of the lower wall
%  Y1	: Normal coordinates of the upper wall 
%  Utau0: Friction velocity at the lower wall
%  Utau1: Friction velocity at the upper wall
%  Cp0	: Pressure coefficient at the lower wall
%  Cp1	: Pressure coefficient at the upper wall
%  Cf0	: Skin friction coefficient at the lower wall
%  Cf1	: Skin friction coefficient at the upper wall
%
%  Y1 =  2
%  Re =  7900
%  Uo =  max(U(x=0,y)) = 1.03367
%  Po =  P(x=12,y=1)
%  Cf = (1/Re*(dU/dy))/(0.5*Uo^2)
%  Cp = (P-Po)/(0.5*Uo^2)
%  Nx = 1536
%
% Date File Created: November 5, 2007
%
%         X           Y0           Utau0          Utau1           Cp0           Cp1             Cf0             Cf1
  9.44250E+00    2.66755E-04    5.72246E-02    5.16140E-02    1.64481E-02   -5.20762E-03    6.12955E-03    4.98653E-03
  9.45068E+00    2.66397E-04    5.72127E-02    5.15901E-02    1.63524E-02   -5.14467E-03    6.12700E-03    4.98192E-03
  9.45887E+00    2.66040E-04    5.72044E-02    5.15882E-02    1.62657E-02   -5.07717E-03    6.12523E-03    4.98154E-03
  9.46705E+00    2.65563E-04    5.72005E-02    5.15786E-02    1.61861E-02   -5.00544E-03    6.12439E-03    4.97969E-03
  9.47523E+00    2.65086E-04    5.72002E-02    5.15714E-02    1.61107E-02   -4.93089E-03    6.12434E-03    4.97830E-03
  9.48341E+00    2.64610E-04    5.72020E-02    5.15654E-02    1.60350E-02   -4.85537E-03    6.12472E-03    4.97715E-03
  9.49160E+00    2.64252E-04    5.72038E-02    5.15596E-02    1.59555E-02   -4.78022E-03    6.12511E-03    4.97603E-03
  9.49978E+00    2.63775E-04    5.72040E-02    5.15536E-02    1.58699E-02   -4.70471E-03    6.12514E-03    4.97487E-03
  9.50796E+00    2.63418E-04    5.72007E-02    5.15486E-02    1.57767E-02   -4.62757E-03    6.12444E-03    4.97389E-03
  9.51614E+00    2.62941E-04    5.71931E-02    5.15456E-02    1.56767E-02   -4.54834E-03    6.12281E-03    4.97333E-03
  9.52433E+00    2.62464E-04    5.71821E-02    5.15454E-02    1.55715E-02   -4.46782E-03    6.12045E-03    4.97329E-03
  9.53251E+00    2.61988E-04    5.71676E-02    5.15476E-02    1.54605E-02   -4.38795E-03    6.11735E-03    4.97371E-03
  9.54069E+00    2.61630E-04    5.71468E-02    5.15409E-02    1.53428E-02   -4.31082E-03    6.11290E-03    4.97241E-03
  9.54887E+00    2.61153E-04    5.71175E-02    5.15447E-02    1.52222E-02   -4.23754E-03    6.10664E-03    4.97315E-03
  9.55706E+00    2.60796E-04    5.70815E-02    5.15586E-02    1.51059E-02   -4.16794E-03    6.09895E-03    4.97584E-03
  9.56524E+00    2.60319E-04    5.70433E-02    5.15620E-02    1.50021E-02   -4.10156E-03    6.09078E-03    4.97649E-03
  9.57342E+00    2.59842E-04    5.70074E-02    5.15646E-02    1.49175E-02   -4.03749E-03    6.08310E-03    4.97700E-03
  9.58160E+00    2.59366E-04    5.69776E-02    5.15666E-02    1.48562E-02   -3.97310E-03    6.07675E-03    4.97738E-03
  9.58979E+00    2.59008E-04    5.69575E-02    5.15697E-02    1.48194E-02   -3.90572E-03    6.07247E-03    4.97798E-03
  9.59797E+00    2.58532E-04    5.69500E-02    5.15754E-02    1.48044E-02   -3.83564E-03    6.07088E-03    4.97907E-03
  9.60615E+00    2.58174E-04    5.69558E-02    5.15829E-02    1.48046E-02   -3.76462E-03    6.07210E-03    4.98053E-03
  9.61433E+00    2.57697E-04    5.69711E-02    5.15909E-02    1.48093E-02   -3.69383E-03    6.07537E-03    4.98207E-03
  9.62251E+00    2.57221E-04    5.69899E-02    5.15986E-02    1.48079E-02   -3.62407E-03    6.07938E-03    4.98355E-03
  9.63070E+00    2.56744E-04    5.70067E-02    5.16053E-02    1.47947E-02   -3.55601E-03    6.08296E-03    4.98485E-03
  9.63888E+00    2.56386E-04    5.70193E-02    5.16003E-02    1.47695E-02   -3.48933E-03    6.08566E-03    4.98388E-03
  9.64706E+00    2.56029E-04    5.70285E-02    5.16146E-02    1.47352E-02   -3.42286E-03    6.08761E-03    4.98665E-03
  9.65524E+00    2.55552E-04    5.70353E-02    5.16189E-02    1.46933E-02   -3.35612E-03    6.08907E-03    4.98748E-03
  9.66343E+00    2.55075E-04    5.70399E-02    5.16240E-02    1.46437E-02   -3.28997E-03    6.09005E-03    4.98846E-03
  9.67161E+00    2.54599E-04    5.70414E-02    5.16290E-02    1.45865E-02   -3.22583E-03    6.09038E-03    4.98942E-03
  9.67979E+00    2.54122E-04    5.70392E-02    5.16326E-02    1.45230E-02   -3.16486E-03    6.08989E-03    4.99013E-03
  9.68797E+00    2.53764E-04    5.70335E-02    5.16344E-02    1.44552E-02   -3.10709E-03    6.08869E-03    4.99047E-03
  9.69616E+00    2.53288E-04    5.70259E-02    5.16347E-02    1.43853E-02   -3.05153E-03    6.08707E-03    4.99052E-03
  9.70434E+00    2.52930E-04    5.70182E-02    5.16345E-02    1.43146E-02   -2.99734E-03    6.08543E-03    4.99049E-03
  9.71252E+00    2.52453E-04    5.70105E-02    5.16345E-02    1.42419E-02   -2.94493E-03    6.08378E-03    4.99049E-03
  9.72070E+00    2.51977E-04    5.70012E-02    5.16340E-02    1.41663E-02   -2.89559E-03    6.08179E-03    4.99041E-03
  9.72889E+00    2.51500E-04    5.69890E-02    5.16318E-02    1.40879E-02   -2.85035E-03    6.07919E-03    4.98997E-03
  9.73707E+00    2.51023E-04    5.69741E-02    5.16269E-02    1.40090E-02   -2.80899E-03    6.07601E-03    4.98902E-03
  9.74525E+00    2.50666E-04    5.69568E-02    5.16094E-02    1.39323E-02   -2.76932E-03    6.07233E-03    4.98565E-03
  9.75343E+00    2.50308E-04    5.69389E-02    5.16115E-02    1.38609E-02   -2.72937E-03    6.06851E-03    4.98604E-03
  9.76162E+00    2.49831E-04    5.69222E-02    5.16029E-02    1.37963E-02   -2.68876E-03    6.06494E-03    4.98438E-03
  9.76980E+00    2.49355E-04    5.69072E-02    5.15941E-02    1.37363E-02   -2.64652E-03    6.06174E-03    4.98269E-03
  9.77798E+00    2.49116E-04    5.68920E-02    5.15866E-02    1.36758E-02   -2.60166E-03    6.05851E-03    4.98123E-03
  9.78616E+00    2.48640E-04    5.68741E-02    5.15806E-02    1.36117E-02   -2.55501E-03    6.05470E-03    4.98009E-03
  9.79435E+00    2.48282E-04    5.68526E-02    5.15649E-02    1.35449E-02   -2.50678E-03    6.05012E-03    4.97705E-03
  9.80253E+00    2.47925E-04    5.68286E-02    5.15709E-02    1.34793E-02   -2.45470E-03    6.04501E-03    4.97820E-03
  9.81071E+00    2.47448E-04    5.68048E-02    5.15702E-02    1.34182E-02   -2.39786E-03    6.03995E-03    4.97808E-03
  9.81889E+00    2.46971E-04    5.67835E-02    5.15737E-02    1.33636E-02   -2.33833E-03    6.03542E-03    4.97874E-03
  9.82708E+00    2.46494E-04    5.67644E-02    5.15799E-02    1.33143E-02   -2.27902E-03    6.03137E-03    4.97994E-03
  9.83526E+00    2.46018E-04    5.67455E-02    5.15866E-02    1.32685E-02   -2.22186E-03    6.02735E-03    4.98124E-03
  9.84344E+00    2.45422E-04    5.67260E-02    5.15819E-02    1.32263E-02   -2.16644E-03    6.02320E-03    4.98032E-03
  9.85162E+00    2.44826E-04    5.67069E-02    5.15976E-02    1.31888E-02   -2.11007E-03    6.01915E-03    4.98335E-03
  9.85981E+00    2.44111E-04    5.66895E-02    5.16055E-02    1.31553E-02   -2.05105E-03    6.01547E-03    4.98490E-03
  9.86799E+00    2.43396E-04    5.66742E-02    5.16165E-02    1.31240E-02   -1.99054E-03    6.01221E-03    4.98701E-03
  9.87617E+00    2.42681E-04    5.66592E-02    5.16289E-02    1.30913E-02   -1.93130E-03    6.00902E-03    4.98941E-03
  9.88435E+00    2.41966E-04    5.66421E-02    5.16410E-02    1.30550E-02   -1.87549E-03    6.00541E-03    4.99175E-03
  9.89253E+00    2.41370E-04    5.66232E-02    5.16518E-02    1.30162E-02   -1.82383E-03    6.00139E-03    4.99384E-03
  9.90072E+00    2.40774E-04    5.66044E-02    5.16607E-02    1.29770E-02   -1.77547E-03    5.99742E-03    4.99556E-03
  9.90890E+00    2.40059E-04    5.65877E-02    5.16683E-02    1.29383E-02   -1.72884E-03    5.99388E-03    4.99703E-03
  9.91708E+00    2.39582E-04    5.65731E-02    5.16757E-02    1.28985E-02   -1.68281E-03    5.99078E-03    4.99845E-03
  9.92526E+00    2.39105E-04    5.65587E-02    5.16831E-02    1.28554E-02   -1.63792E-03    5.98773E-03    4.99989E-03
  9.93345E+00    2.38629E-04    5.65420E-02    5.16901E-02    1.28079E-02   -1.59521E-03    5.98420E-03    5.00126E-03
  9.94163E+00    2.38152E-04    5.65222E-02    5.16963E-02    1.27577E-02   -1.55588E-03    5.98001E-03    5.00244E-03
  9.94981E+00    2.37794E-04    5.65009E-02    5.16900E-02    1.27085E-02   -1.52062E-03    5.97549E-03    5.00123E-03
  9.95799E+00    2.37437E-04    5.64801E-02    5.17014E-02    1.26642E-02   -1.48808E-03    5.97110E-03    5.00342E-03
  9.96618E+00    2.36960E-04    5.64615E-02    5.17010E-02    1.26268E-02   -1.45533E-03    5.96718E-03    5.00335E-03
  9.97436E+00    2.36602E-04    5.64457E-02    5.17013E-02    1.25958E-02   -1.42065E-03    5.96384E-03    5.00342E-03
  9.98254E+00    2.36126E-04    5.64326E-02    5.17037E-02    1.25696E-02   -1.38411E-03    5.96106E-03    5.00387E-03
  9.99072E+00    2.35649E-04    5.64207E-02    5.17074E-02    1.25453E-02   -1.34752E-03    5.95855E-03    5.00460E-03
  9.99891E+00    2.35053E-04    5.64081E-02    5.17112E-02    1.25205E-02   -1.31258E-03    5.95588E-03    5.00533E-03
  1.00071E+01    2.34457E-04    5.63934E-02    5.17038E-02    1.24949E-02   -1.27931E-03    5.95279E-03    5.00389E-03
  1.00153E+01    2.33742E-04    5.63781E-02    5.17165E-02    1.24715E-02   -1.24596E-03    5.94956E-03    5.00635E-03
  1.00235E+01    2.33146E-04    5.63647E-02    5.17200E-02    1.24528E-02   -1.21137E-03    5.94673E-03    5.00702E-03
  1.00316E+01    2.32431E-04    5.63550E-02    5.17249E-02    1.24393E-02   -1.17600E-03    5.94469E-03    5.00799E-03
  1.00398E+01    2.31716E-04    5.63494E-02    5.17308E-02    1.24295E-02   -1.14117E-03    5.94350E-03    5.00912E-03
  1.00480E+01    2.31001E-04    5.63468E-02    5.17366E-02    1.24205E-02   -1.10724E-03    5.94295E-03    5.01025E-03
  1.00562E+01    2.30286E-04    5.63454E-02    5.17427E-02    1.24097E-02   -1.07411E-03    5.94265E-03    5.01144E-03
  1.00644E+01    2.29809E-04    5.63436E-02    5.17499E-02    1.23958E-02   -1.04190E-03    5.94228E-03    5.01283E-03
  1.00725E+01    2.29213E-04    5.63415E-02    5.17478E-02    1.23786E-02   -1.01169E-03    5.94183E-03    5.01243E-03
  1.00807E+01    2.28736E-04    5.63400E-02    5.17561E-02    1.23588E-02   -9.84586E-04    5.94151E-03    5.01402E-03
  1.00889E+01    2.28260E-04    5.63392E-02    5.17633E-02    1.23353E-02   -9.60878E-04    5.94136E-03    5.01542E-03
  1.00971E+01    2.27902E-04    5.63373E-02    5.17801E-02    1.23055E-02   -9.39299E-04    5.94096E-03    5.01868E-03
  1.01053E+01    2.27425E-04    5.63318E-02    5.17873E-02    1.22682E-02   -9.18808E-04    5.93978E-03    5.02007E-03
  1.01135E+01    2.27068E-04    5.63222E-02    5.17952E-02    1.22257E-02   -8.99845E-04    5.93775E-03    5.02161E-03
  1.01216E+01    2.26710E-04    5.63103E-02    5.18024E-02    1.21804E-02   -8.83814E-04    5.93526E-03    5.02301E-03
  1.01298E+01    2.26234E-04    5.62981E-02    5.18071E-02    1.21339E-02   -8.71033E-04    5.93267E-03    5.02392E-03
  1.01380E+01    2.25757E-04    5.62856E-02    5.18090E-02    1.20860E-02   -8.59497E-04    5.93005E-03    5.02429E-03
  1.01462E+01    2.25280E-04    5.62716E-02    5.18098E-02    1.20362E-02   -8.45629E-04    5.92710E-03    5.02444E-03
  1.01544E+01    2.24803E-04    5.62551E-02    5.18114E-02    1.19853E-02   -8.27163E-04    5.92363E-03    5.02475E-03
  1.01626E+01    2.24088E-04    5.62375E-02    5.18147E-02    1.19358E-02   -8.04048E-04    5.91991E-03    5.02539E-03
  1.01707E+01    2.23492E-04    5.62209E-02    5.18088E-02    1.18888E-02   -7.77740E-04    5.91641E-03    5.02424E-03
  1.01789E+01    2.22897E-04    5.62062E-02    5.18232E-02    1.18441E-02   -7.48873E-04    5.91333E-03    5.02704E-03
  1.01871E+01    2.22181E-04    5.61927E-02    5.18272E-02    1.17988E-02   -7.15836E-04    5.91048E-03    5.02781E-03
  1.01953E+01    2.21466E-04    5.61789E-02    5.18334E-02    1.17509E-02   -6.75557E-04    5.90758E-03    5.02901E-03
  1.02035E+01    2.20751E-04    5.61644E-02    5.18443E-02    1.16998E-02   -6.27789E-04    5.90454E-03    5.03113E-03
  1.02116E+01    2.20036E-04    5.61489E-02    5.18594E-02    1.16453E-02   -5.75820E-04    5.90127E-03    5.03405E-03
  1.02198E+01    2.19321E-04    5.61317E-02    5.18757E-02    1.15882E-02   -5.23430E-04    5.89766E-03    5.03723E-03
  1.02280E+01    2.18606E-04    5.61134E-02    5.18915E-02    1.15309E-02   -4.71423E-04    5.89381E-03    5.04030E-03
  1.02362E+01    2.18010E-04    5.60950E-02    5.19068E-02    1.14750E-02   -4.19146E-04    5.88996E-03    5.04327E-03
  1.02444E+01    2.17414E-04    5.60777E-02    5.19218E-02    1.14220E-02   -3.65462E-04    5.88632E-03    5.04617E-03
  1.02526E+01    2.16699E-04    5.60614E-02    5.19359E-02    1.13715E-02   -3.09736E-04    5.88290E-03    5.04892E-03
  1.02607E+01    2.16103E-04    5.60455E-02    5.19499E-02    1.13226E-02   -2.50422E-04    5.87956E-03    5.05166E-03
  1.02689E+01    2.15507E-04    5.60295E-02    5.19656E-02    1.12747E-02   -1.87330E-04    5.87621E-03    5.05470E-03
  1.02771E+01    2.14792E-04    5.60146E-02    5.19827E-02    1.12290E-02   -1.22630E-04    5.87307E-03    5.05803E-03
  1.02853E+01    2.14077E-04    5.60016E-02    5.19989E-02    1.11852E-02   -5.94003E-05    5.87035E-03    5.06118E-03
  1.02935E+01    2.13481E-04    5.59896E-02    5.20028E-02    1.11419E-02    2.71688E-06    5.86783E-03    5.06194E-03
  1.03017E+01    2.12885E-04    5.59774E-02    5.20284E-02    1.10989E-02    6.65010E-05    5.86529E-03    5.06693E-03
  1.03098E+01    2.12170E-04    5.59662E-02    5.20472E-02    1.10574E-02    1.31571E-04    5.86293E-03    5.07059E-03
  1.03180E+01    2.11455E-04    5.59565E-02    5.20663E-02    1.10167E-02    1.93603E-04    5.86090E-03    5.07431E-03
  1.03262E+01    2.10740E-04    5.59470E-02    5.20827E-02    1.09751E-02    2.51659E-04    5.85891E-03    5.07750E-03
  1.03344E+01    2.10025E-04    5.59368E-02    5.20986E-02    1.09319E-02    3.07993E-04    5.85677E-03    5.08062E-03
  1.03426E+01    2.09310E-04    5.59270E-02    5.21153E-02    1.08889E-02    3.61611E-04    5.85472E-03    5.08387E-03
  1.03507E+01    2.08714E-04    5.59193E-02    5.21187E-02    1.08464E-02    4.10054E-04    5.85312E-03    5.08452E-03
  1.03589E+01    2.08118E-04    5.59135E-02    5.21382E-02    1.08021E-02    4.54962E-04    5.85189E-03    5.08833E-03
  1.03671E+01    2.07641E-04    5.59075E-02    5.21464E-02    1.07527E-02    5.00459E-04    5.85065E-03    5.08994E-03
  1.03753E+01    2.07045E-04    5.58999E-02    5.21562E-02    1.06976E-02    5.48232E-04    5.84905E-03    5.09184E-03
  1.03835E+01    2.06688E-04    5.58893E-02    5.21662E-02    1.06373E-02    5.96719E-04    5.84684E-03    5.09380E-03
  1.03917E+01    2.06211E-04    5.58762E-02    5.21758E-02    1.05754E-02    6.45582E-04    5.84409E-03    5.09568E-03
  1.03998E+01    2.05734E-04    5.58625E-02    5.21867E-02    1.05158E-02    6.95349E-04    5.84124E-03    5.09781E-03
  1.04080E+01    2.05377E-04    5.58511E-02    5.21891E-02    1.04612E-02    7.44561E-04    5.83885E-03    5.09827E-03
  1.04162E+01    2.05019E-04    5.58421E-02    5.22108E-02    1.04103E-02    7.89732E-04    5.83697E-03    5.10252E-03
  1.04244E+01    2.04542E-04    5.58335E-02    5.22186E-02    1.03613E-02    8.30764E-04    5.83516E-03    5.10404E-03
  1.04326E+01    2.04065E-04    5.58239E-02    5.22244E-02    1.03139E-02    8.70256E-04    5.83316E-03    5.10517E-03
  1.04408E+01    2.03589E-04    5.58142E-02    5.22308E-02    1.02697E-02    9.09406E-04    5.83113E-03    5.10643E-03
  1.04489E+01    2.03112E-04    5.58056E-02    5.22369E-02    1.02304E-02    9.46037E-04    5.82934E-03    5.10762E-03
  1.04571E+01    2.02635E-04    5.57992E-02    5.22405E-02    1.01968E-02    9.79537E-04    5.82800E-03    5.10832E-03
  1.04653E+01    2.01920E-04    5.57953E-02    5.22413E-02    1.01673E-02    1.01073E-03    5.82718E-03    5.10848E-03
  1.04735E+01    2.01324E-04    5.57929E-02    5.22408E-02    1.01396E-02    1.04145E-03    5.82669E-03    5.10838E-03
  1.04817E+01    2.00728E-04    5.57896E-02    5.22400E-02    1.01108E-02    1.07235E-03    5.82599E-03    5.10822E-03
  1.04899E+01    2.00013E-04    5.57843E-02    5.22394E-02    1.00820E-02    1.10385E-03    5.82489E-03    5.10810E-03
  1.04980E+01    1.99298E-04    5.57784E-02    5.22387E-02    1.00551E-02    1.13540E-03    5.82366E-03    5.10797E-03
  1.05062E+01    1.98583E-04    5.57739E-02    5.22381E-02    1.00320E-02    1.16693E-03    5.82271E-03    5.10785E-03
  1.05144E+01    1.97868E-04    5.57704E-02    5.22374E-02    1.00111E-02    1.19729E-03    5.82199E-03    5.10771E-03
  1.05226E+01    1.97153E-04    5.57670E-02    5.22363E-02    9.99157E-03    1.22618E-03    5.82127E-03    5.10750E-03
  1.05308E+01    1.96438E-04    5.57626E-02    5.22347E-02    9.97266E-03    1.25320E-03    5.82037E-03    5.10718E-03
  1.05389E+01    1.95842E-04    5.57572E-02    5.22221E-02    9.95529E-03    1.27870E-03    5.81922E-03    5.10472E-03
  1.05471E+01    1.95246E-04    5.57506E-02    5.22297E-02    9.94038E-03    1.30257E-03    5.81786E-03    5.10621E-03
  1.05553E+01    1.94531E-04    5.57447E-02    5.22274E-02    9.93096E-03    1.32570E-03    5.81661E-03    5.10575E-03
  1.05635E+01    1.93816E-04    5.57409E-02    5.22262E-02    9.92726E-03    1.34771E-03    5.81582E-03    5.10552E-03
  1.05717E+01    1.93220E-04    5.57393E-02    5.22268E-02    9.92857E-03    1.36780E-03    5.81549E-03    5.10564E-03
  1.05799E+01    1.92624E-04    5.57387E-02    5.22282E-02    9.93245E-03    1.38322E-03    5.81537E-03    5.10592E-03
  1.05880E+01    1.91909E-04    5.57387E-02    5.22287E-02    9.93816E-03    1.39215E-03    5.81536E-03    5.10601E-03
  1.05962E+01    1.91313E-04    5.57389E-02    5.22263E-02    9.94374E-03    1.39363E-03    5.81540E-03    5.10554E-03
  1.06044E+01    1.90717E-04    5.57386E-02    5.22205E-02    9.94853E-03    1.38955E-03    5.81534E-03    5.10442E-03
  1.06126E+01    1.90002E-04    5.57362E-02    5.22123E-02    9.95156E-03    1.38271E-03    5.81484E-03    5.10281E-03
  1.06208E+01    1.89286E-04    5.57316E-02    5.22040E-02    9.95531E-03    1.37679E-03    5.81389E-03    5.10118E-03
  1.06290E+01    1.88691E-04    5.57266E-02    5.21867E-02    9.96178E-03    1.37202E-03    5.81283E-03    5.09781E-03
  1.06371E+01    1.88095E-04    5.57232E-02    5.21914E-02    9.97303E-03    1.36767E-03    5.81213E-03    5.09873E-03
  1.06453E+01    1.87379E-04    5.57218E-02    5.21862E-02    9.98705E-03    1.36183E-03    5.81184E-03    5.09771E-03
  1.06535E+01    1.86664E-04    5.57215E-02    5.21809E-02    1.00020E-02    1.35412E-03    5.81179E-03    5.09668E-03
  1.06617E+01    1.86068E-04    5.57206E-02    5.21755E-02    1.00141E-02    1.34412E-03    5.81159E-03    5.09561E-03
  1.06699E+01    1.85472E-04    5.57172E-02    5.21705E-02    1.00219E-02    1.33280E-03    5.81087E-03    5.09464E-03
  1.06780E+01    1.84757E-04    5.57095E-02    5.21662E-02    1.00255E-02    1.31905E-03    5.80929E-03    5.09380E-03
  1.06862E+01    1.84042E-04    5.56985E-02    5.21619E-02    1.00301E-02    1.30197E-03    5.80699E-03    5.09296E-03
  1.06944E+01    1.83446E-04    5.56872E-02    5.21459E-02    1.00407E-02    1.27955E-03    5.80463E-03    5.08985E-03
  1.07026E+01    1.82850E-04    5.56799E-02    5.21486E-02    1.00614E-02    1.25207E-03    5.80310E-03    5.09036E-03
  1.07108E+01    1.82135E-04    5.56785E-02    5.21390E-02    1.00896E-02    1.21991E-03    5.80282E-03    5.08849E-03
  1.07190E+01    1.81539E-04    5.56819E-02    5.21184E-02    1.01204E-02    1.18505E-03    5.80352E-03    5.08447E-03
  1.07271E+01    1.80943E-04    5.56861E-02    5.21185E-02    1.01465E-02    1.14732E-03    5.80440E-03    5.08449E-03
  1.07353E+01    1.80228E-04    5.56878E-02    5.21085E-02    1.01644E-02    1.10719E-03    5.80475E-03    5.08255E-03
  1.07435E+01    1.79513E-04    5.56842E-02    5.20981E-02    1.01719E-02    1.06393E-03    5.80400E-03    5.08051E-03
  1.07517E+01    1.78917E-04    5.56747E-02    5.20869E-02    1.01728E-02    1.01872E-03    5.80201E-03    5.07832E-03
  1.07599E+01    1.78321E-04    5.56612E-02    5.20750E-02    1.01717E-02    9.71460E-04    5.79921E-03    5.07600E-03
  1.07681E+01    1.77606E-04    5.56484E-02    5.20632E-02    1.01753E-02    9.23962E-04    5.79653E-03    5.07370E-03
  1.07762E+01    1.76891E-04    5.56387E-02    5.20523E-02    1.01826E-02    8.76051E-04    5.79452E-03    5.07157E-03
  1.07844E+01    1.76295E-04    5.56318E-02    5.20324E-02    1.01910E-02    8.28140E-04    5.79307E-03    5.06770E-03
  1.07926E+01    1.75699E-04    5.56251E-02    5.20338E-02    1.01953E-02    7.78664E-04    5.79168E-03    5.06797E-03
  1.08008E+01    1.74984E-04    5.56167E-02    5.20252E-02    1.01942E-02    7.28230E-04    5.78994E-03    5.06631E-03
  1.08090E+01    1.74269E-04    5.56051E-02    5.20168E-02    1.01858E-02    6.75841E-04    5.78753E-03    5.06467E-03
  1.08171E+01    1.73673E-04    5.55898E-02    5.20088E-02    1.01726E-02    6.22373E-04    5.78434E-03    5.06311E-03
  1.08253E+01    1.73077E-04    5.55715E-02    5.20012E-02    1.01579E-02    5.67107E-04    5.78054E-03    5.06164E-03
  1.08335E+01    1.72362E-04    5.55533E-02    5.19946E-02    1.01482E-02    5.10920E-04    5.77674E-03    5.06034E-03
  1.08417E+01    1.71647E-04    5.55372E-02    5.19882E-02    1.01433E-02    4.51968E-04    5.77340E-03    5.05911E-03
  1.08499E+01    1.71051E-04    5.55240E-02    5.19712E-02    1.01434E-02    3.91103E-04    5.77066E-03    5.05580E-03
  1.08581E+01    1.70455E-04    5.55128E-02    5.19741E-02    1.01443E-02    3.28428E-04    5.76833E-03    5.05635E-03
  1.08662E+01    1.69740E-04    5.55022E-02    5.19669E-02    1.01448E-02    2.66100E-04    5.76612E-03    5.05495E-03
  1.08744E+01    1.69144E-04    5.54903E-02    5.19498E-02    1.01422E-02    2.03380E-04    5.76364E-03    5.05163E-03
  1.08826E+01    1.68548E-04    5.54765E-02    5.19543E-02    1.01383E-02    1.41762E-04    5.76078E-03    5.05249E-03
  1.08908E+01    1.67833E-04    5.54617E-02    5.19492E-02    1.01338E-02    7.99930E-05    5.75772E-03    5.05150E-03
  1.08990E+01    1.67117E-04    5.54481E-02    5.19449E-02    1.01322E-02    1.93097E-05    5.75488E-03    5.05068E-03
  1.09072E+01    1.66402E-04    5.54355E-02    5.19415E-02    1.01324E-02   -4.11842E-05    5.75227E-03    5.05001E-03
  1.09153E+01    1.65806E-04    5.54244E-02    5.19293E-02    1.01367E-02   -1.00221E-04    5.74996E-03    5.04763E-03
  1.09235E+01    1.65210E-04    5.54152E-02    5.19386E-02    1.01440E-02   -1.59908E-04    5.74806E-03    5.04945E-03
  1.09317E+01    1.64495E-04    5.54091E-02    5.19383E-02    1.01553E-02   -2.19866E-04    5.74679E-03    5.04938E-03
  1.09399E+01    1.63780E-04    5.54051E-02    5.19370E-02    1.01660E-02   -2.82773E-04    5.74596E-03    5.04914E-03
  1.09481E+01    1.63065E-04    5.54019E-02    5.19338E-02    1.01749E-02   -3.47794E-04    5.74530E-03    5.04851E-03
  1.09562E+01    1.62588E-04    5.53971E-02    5.19276E-02    1.01779E-02   -4.15476E-04    5.74430E-03    5.04731E-03
  1.09644E+01    1.61873E-04    5.53898E-02    5.19192E-02    1.01772E-02   -4.82440E-04    5.74279E-03    5.04568E-03
  1.09726E+01    1.61277E-04    5.53798E-02    5.19093E-02    1.01731E-02   -5.48652E-04    5.74071E-03    5.04376E-03
  1.09808E+01    1.60681E-04    5.53696E-02    5.18988E-02    1.01715E-02   -6.11496E-04    5.73860E-03    5.04172E-03
  1.09890E+01    1.60085E-04    5.53618E-02    5.18775E-02    1.01728E-02   -6.72267E-04    5.73698E-03    5.03758E-03
  1.09972E+01    1.59489E-04    5.53575E-02    5.18770E-02    1.01779E-02   -7.28845E-04    5.73610E-03    5.03748E-03
  1.10053E+01    1.58893E-04    5.53550E-02    5.18669E-02    1.01820E-02   -7.82650E-04    5.73558E-03    5.03551E-03
  1.10135E+01    1.58297E-04    5.53528E-02    5.18582E-02    1.01855E-02   -8.31617E-04    5.73513E-03    5.03382E-03
  1.10217E+01    1.57582E-04    5.53484E-02    5.18509E-02    1.01846E-02   -8.77905E-04    5.73422E-03    5.03240E-03
  1.10299E+01    1.56867E-04    5.53410E-02    5.18454E-02    1.01823E-02   -9.20017E-04    5.73267E-03    5.03134E-03
  1.10381E+01    1.56152E-04    5.53303E-02    5.18415E-02    1.01785E-02   -9.60470E-04    5.73046E-03    5.03058E-03
  1.10463E+01    1.55437E-04    5.53186E-02    5.18398E-02    1.01792E-02   -9.97932E-04    5.72804E-03    5.03025E-03
  1.10544E+01    1.54603E-04    5.53068E-02    5.18398E-02    1.01833E-02   -1.03604E-03    5.72560E-03    5.03026E-03
  1.10626E+01    1.53768E-04    5.52960E-02    5.18414E-02    1.01938E-02   -1.07473E-03    5.72336E-03    5.03057E-03
  1.10708E+01    1.52815E-04    5.52855E-02    5.18427E-02    1.02070E-02   -1.11843E-03    5.72118E-03    5.03083E-03
  1.10790E+01    1.51861E-04    5.52761E-02    5.18433E-02    1.02258E-02   -1.16504E-03    5.71924E-03    5.03093E-03
  1.10872E+01    1.50908E-04    5.52680E-02    5.18429E-02    1.02462E-02   -1.21569E-03    5.71757E-03    5.03087E-03
  1.10953E+01    1.49954E-04    5.52622E-02    5.18433E-02    1.02698E-02   -1.26678E-03    5.71637E-03    5.03094E-03
  1.11035E+01    1.49001E-04    5.52577E-02    5.18445E-02    1.02912E-02   -1.32040E-03    5.71542E-03    5.03116E-03
  1.11117E+01    1.48285E-04    5.52537E-02    5.18471E-02    1.03114E-02   -1.37412E-03    5.71461E-03    5.03167E-03
